Target(Class),Acc_Mag,Gyro_Mag,AccX_Mean,AccX_Std,AccX_Max,AccX_Min,AccY_Mean,AccY_Std,AccY_Max,AccY_Min,AccZ_Mean,AccZ_Std,AccZ_Max,AccZ_Min,GyroX_Mean,GyroX_Std,GyroX_Max,GyroX_Min,GyroY_Mean,GyroY_Std,GyroY_Max,GyroY_Min,GyroZ_Mean,GyroZ_Std,GyroZ_Max,GyroZ_Min,Acc_Mag_Mean,Acc_Mag_Std,Acc_Mag_Max,Acc_Mag_Min,Gyro_Mag_Mean,Gyro_Mag_Std,Gyro_Mag_Max,Gyro_Mag_Min
1,1.0086443521229467,4.408844694885082,0.3425835503472222,0.1684162437042158,0.6435546875,0.0791015625,-0.1453179253472222,0.07311491102906371,-0.00537109375,-0.29736328125,-0.9583333333333334,0.08022370644032209,-0.808349609375,-1.069580078125,-0.435114503816794,1.9695892165090507,2.618320610687023,-5.694656488549619,4.542408821034775,2.415412372615527,9.213740458015268,0.4045801526717557,0.6170483460559796,0.9674402257122757,1.946564885496183,-1.419847328244275,1.0430705584934301,0.08486981953834634,1.2667843488979098,0.8739649577262961,5.070325430547541,2.424832175713193,9.486489001406214,1.6421442461228235
1,1.01864017994592,4.665402555346968,0.3450927734375,0.16612891849057937,0.6435546875,0.0791015625,-0.1445855034722222,0.07365598847725942,-0.00537109375,-0.29736328125,-0.9576687282986112,0.07988779395148064,-0.808349609375,-1.069580078125,-0.42196776929601365,1.9664380915505382,2.618320610687023,-5.694656488549619,4.608990670059372,2.3957443888445322,9.213740458015268,0.4045801526717557,0.6314673452078032,0.9705939626118426,1.946564885496183,-1.419847328244275,1.042845862457861,0.08493229770684718,1.2667843488979098,0.8739649577262961,5.133941273575571,2.3966322006509917,9.486489001406214,1.6421442461228235
1,0.9914002787332795,8.792269517207323,0.3635118272569444,0.16526046061572242,0.6435546875,0.0791015625,-0.1500922309027778,0.07347215904311269,-0.00537109375,-0.29736328125,-0.9490966796875,0.08541225114535356,-0.808349609375,-1.069580078125,-0.34775233248515697,1.9749356170677463,2.618320610687023,-5.694656488549619,4.886344359626802,2.5700493927136767,9.213740458015268,0.4045801526717557,0.6475826972010178,0.9749086144565081,1.946564885496183,-1.419847328244275,1.0422912401610633,0.08525097905937441,1.2667843488979098,0.8739649577262961,5.406301634260357,2.522202272867782,9.486489001406214,1.6421442461228235
1,1.0579353621790222,3.460179967180813,0.3718397352430556,0.16598834642680166,0.6435546875,0.0791015625,-0.151123046875,0.07375852008868708,-0.00537109375,-0.29736328125,-0.9485812717013888,0.08545505079924044,-0.808349609375,-1.069580078125,-0.344359626802375,1.9753845140207664,2.618320610687023,-5.694656488549619,4.8189143341815095,2.6079819679645886,9.213740458015268,0.4045801526717557,0.7061068702290076,1.0201164782011125,1.946564885496183,-1.419847328244275,1.0450651841777026,0.08488124701867385,1.2667843488979098,0.8739649577262961,5.366352240431684,2.548340020384676,9.486489001406214,1.6421442461228235
1,1.1438738917388234,7.17592170662468,0.3742947048611111,0.16849436395506223,0.6435546875,0.0791015625,-0.1511773003472222,0.07378644460906589,-0.00537109375,-0.29736328125,-0.9487982855902778,0.08553849088482948,-0.808349609375,-1.069580078125,-0.40712468193384227,2.026791760759832,2.618320610687023,-5.694656488549619,4.8791348600508915,2.6385559952794124,9.213740458015268,0.4045801526717557,0.7531806615776081,1.0148501292390228,1.946564885496183,-1.419847328244275,1.046421106135933,0.0863223904419499,1.2667843488979098,0.8739649577262961,5.446580786303939,2.5830186545624714,9.486489001406214,1.6421442461228235
1,1.100215087799583,6.725905638248565,0.3633626302083333,0.16074751484598587,0.6435546875,0.0791015625,-0.14817979600694445,0.06839759961845565,-0.00537109375,-0.253173828125,-0.9567057291666666,0.08348324325454105,-0.808349609375,-1.069580078125,-0.49109414758269726,1.9835235167667027,2.618320610687023,-5.694656488549619,5.227735368956743,2.417892813553913,9.213740458015268,0.7328244274809159,0.6446140797285835,1.0675701945964857,1.946564885496183,-1.419847328244275,1.0476354822790155,0.08694955486267374,1.2667843488979098,0.8739649577262961,5.720169972687177,2.430505087258069,9.486489001406214,1.6421442461228235
1,1.0939261158432174,5.025858198001649,0.3693576388888889,0.1621144335478925,0.6435546875,0.0791015625,-0.15760633680555555,0.06904472488985643,-0.00537109375,-0.253173828125,-0.9518500434027778,0.08007149385361331,-0.808349609375,-1.069580078125,-0.5097540288379984,1.9825686026882403,2.618320610687023,-5.694656488549619,5.459711620016964,2.1463322364993296,9.213740458015268,2.030534351145038,0.6149279050042408,1.0511491379148246,1.946564885496183,-1.419847328244275,1.046719842561439,0.08633423952534551,1.2667843488979098,0.8739649577262961,5.90815408112489,2.2181169174308386,9.486489001406214,2.3072890026630644
1,1.2208405684342452,2.999553217318445,0.3583170572916667,0.16013549495065815,0.6435546875,0.0791015625,-0.17236328125,0.0847784614305376,-0.00537109375,-0.375244140625,-0.9606526692708334,0.08983966203447968,-0.808349609375,-1.12451171875,-0.3748939779474132,2.0399857836960735,2.618320610687023,-5.694656488549619,5.382951653944021,2.2956947245508768,9.213740458015268,0.648854961832061,0.4393553859202714,1.2767670668099549,1.946564885496183,-2.4656488549618323,1.05404572004367,0.09526363754697645,1.2667843488979098,0.8739649577262961,5.9466132041613005,2.157174500110021,9.486489001406214,2.5848685391116604
1,0.8493874095490213,7.247511724650015,0.3464898003472222,0.16041103670806292,0.6435546875,0.0791015625,-0.15382215711805555,0.10100691621696466,0.08056640625,-0.375244140625,-0.9583604600694444,0.09325480940543421,-0.808349609375,-1.12451171875,-0.41475826972010194,2.002247337991152,2.618320610687023,-5.694656488549619,5.3032230703986425,2.203145458138662,9.213740458015268,0.648854961832061,0.3901611535199321,1.2315357723602873,1.931297709923664,-2.4656488549618323,1.0457851704334837,0.10621898326954539,1.2667843488979098,0.8493874095490213,5.853497798494831,2.054861012929333,9.486489001406214,2.5848685391116604
1,1.0369863778436301,4.203896566692998,0.3465304904513889,0.16036048550868226,0.6435546875,0.0791015625,-0.15506998697916666,0.0999842522647412,0.08056640625,-0.375244140625,-0.9586181640625,0.0934307515620906,-0.808349609375,-1.12451171875,-0.40330788804071255,2.001650206818893,2.618320610687023,-5.694656488549619,5.282018659881255,2.2136482835775757,9.213740458015268,0.648854961832061,0.3990670059372349,1.235376086090479,1.931297709923664,-2.4656488549618323,1.0461378633010865,0.10617626049981108,1.2667843488979098,0.8493874095490213,5.833395347518093,2.069914834662784,9.486489001406214,2.5848685391116604
1,1.0015866685828652,4.34276010083424,0.3465711805555556,0.1603093169121759,0.6435546875,0.0791015625,-0.1553955078125,0.09974255837395835,0.08056640625,-0.375244140625,-0.95849609375,0.09339215667558523,-0.808349609375,-1.12451171875,-0.38422391857506366,1.9998063230381486,2.618320610687023,-5.694656488549619,5.273960983884648,2.217408491871215,9.213740458015268,0.648854961832061,0.4041560644614079,1.2373519115758844,1.931297709923664,-2.4656488549618323,1.0460517393135331,0.10621381421675712,1.2667843488979098,0.8493874095490213,5.824063852802066,2.0765962067606054,9.486489001406214,2.5848685391116604
1,1.0300147721703459,5.353066702028709,0.3486463758680556,0.16068598293185168,0.6435546875,0.0791015625,-0.1525607638888889,0.09954542908489801,0.08056640625,-0.375244140625,-0.9523111979166666,0.09037021624364203,-0.808349609375,-1.12451171875,-0.21246819338422399,2.110968158285867,2.618320610687023,-5.694656488549619,5.225614927905004,2.2247488429082707,9.213740458015268,0.648854961832061,0.381679389312977,1.2124307732588078,1.931297709923664,-2.4656488549618323,1.0406310060467376,0.10428001685938873,1.2667843488979098,0.8493874095490213,5.80391262972584,2.0794666485267626,9.486489001406214,2.5848685391116604
1,0.9629640686624515,5.522909995402635,0.3472764756944444,0.15926651880967846,0.6435546875,0.0791015625,-0.1462673611111111,0.10105388514274573,0.08056640625,-0.375244140625,-0.9532199435763888,0.08890782118900904,-0.81005859375,-1.12451171875,-0.3761662425784564,2.2360316551829156,2.618320610687023,-5.694656488549619,5.323579304495335,2.135967409075686,9.213740458015268,0.648854961832061,0.41518235793044944,1.2207343938204784,1.931297709923664,-2.4656488549618323,1.0398612793266144,0.10482843352828586,1.2667843488979098,0.8493874095490213,5.9671371550753385,1.9212165787320865,9.486489001406214,2.999553217318445
1,1.1654808313224565,4.902903149894331,0.3387179904513889,0.14599513646606485,0.556396484375,0.0791015625,-0.14952256944444445,0.10431719730429705,0.08056640625,-0.375244140625,-0.9505479600694444,0.08587612560293867,-0.81005859375,-1.12451171875,-0.626802374893978,2.2869172776117943,2.618320610687023,-5.694656488549619,5.004240882103478,1.9409371657774395,8.717557251908397,0.648854961832061,0.237913486005089,1.2344807806498665,1.931297709923664,-2.4656488549618323,1.0342333061279783,0.09409915513468227,1.2208405684342452,0.8493874095490213,5.712493496658011,1.7205987150566406,8.792269517207323,2.999553217318445
1,1.1898878834505133,11.751979674953484,0.3429633246527778,0.14605838976625216,0.556396484375,0.0791015625,-0.1411404079861111,0.10623703217118849,0.08056640625,-0.375244140625,-0.9557156032986112,0.09359437100686244,-0.81005859375,-1.126220703125,-0.6955046649703139,2.400730182659752,2.618320610687023,-5.694656488549619,5.274385072094995,2.3521427215996837,10.65648854961832,0.648854961832061,0.301102629346904,1.1721713294401683,1.931297709923664,-2.4656488549618323,1.0394916299406214,0.10015815011342111,1.2208405684342452,0.8493874095490213,5.975111099756358,2.220750733042056,11.751979674953484,2.999553217318445
1,0.9660430435380357,10.51638583152042,0.3458658854166667,0.14911522876722896,0.556396484375,0.0791015625,-0.14549424913194445,0.10893054937429617,0.08056640625,-0.375244140625,-0.9523383246527778,0.0989994990937487,-0.778076171875,-1.126220703125,-0.6276505513146735,2.2645192022957543,2.618320610687023,-4.9465648854961835,5.536895674300255,2.5489984699955723,10.65648854961832,0.648854961832061,0.33036471586089894,1.1703820166500656,1.931297709923664,-2.4656488549618323,1.0390719606556515,0.1004658472602936,1.2208405684342452,0.8493874095490213,6.1463538019204815,2.447164156831052,11.751979674953484,2.999553217318445
1,1.130026766114013,11.641213865596375,0.3548855251736111,0.1483684683718265,0.556396484375,0.0791015625,-0.14478895399305555,0.10906018614013394,0.08056640625,-0.375244140625,-0.9575602213541666,0.10122466537060934,-0.778076171875,-1.126220703125,-0.17005937234944893,3.3707463295547027,10.152671755725189,-4.9465648854961835,5.6030534351145045,2.5324420290270915,10.65648854961832,0.648854961832061,0.4270568278201865,1.1672988734916727,1.931297709923664,-2.4656488549618323,1.0467677008753702,0.10190293625217928,1.2208405684342452,0.8493874095490213,6.5261847634972625,2.7397057056914087,11.751979674953484,2.999553217318445
1,1.1381173983995116,9.629755107955418,0.3598768446180556,0.13980931776653338,0.556396484375,0.156494140625,-0.15311686197916666,0.10336239022734073,0.08056640625,-0.375244140625,-0.9711371527777778,0.1051539810010407,-0.778076171875,-1.126220703125,-0.3693808312128925,3.301529846666331,10.152671755725189,-4.9465648854961835,5.676844783715013,2.630896759369424,10.65648854961832,0.648854961832061,0.4626802374893977,1.1198949974041235,1.931297709923664,-2.4656488549618323,1.0614428364683268,0.09428961935244258,1.2208405684342452,0.8493874095490213,6.575906567463453,2.7898093655718763,11.751979674953484,2.999553217318445
1,1.0382702036801725,5.132876876908915,0.3597276475694444,0.14001144554286263,0.556396484375,0.156494140625,-0.1522488064236111,0.10386134729662813,0.08056640625,-0.375244140625,-0.9729275173611112,0.10570514221405689,-0.778076171875,-1.126220703125,-0.37574215436810876,3.302101255900593,10.152671755725189,-4.9465648854961835,5.719253604749788,2.613190379404999,10.65648854961832,0.648854961832061,0.4491094147582696,1.1162378634117693,1.931297709923664,-2.4656488549618323,1.0630887171103949,0.09356959654065215,1.2208405684342452,0.8493874095490213,6.616130577575888,2.7618053674062875,11.751979674953484,2.999553217318445
1,1.0755436443037327,4.318539951005653,0.3618842230902778,0.13805729959038246,0.556396484375,0.156494140625,-0.1547580295138889,0.10273578957279855,0.08056640625,-0.375244140625,-0.9754096137152778,0.10665570733538407,-0.778076171875,-1.126220703125,-0.3456318914334184,3.3009033889184636,10.152671755725189,-4.9465648854961835,5.703562340966922,2.621751905877376,10.65648854961832,0.648854961832061,0.44529262086513977,1.1145253456409545,1.931297709923664,-2.4656488549618323,1.066250020685829,0.09293867154814195,1.2208405684342452,0.8493874095490213,6.59686043289026,2.7773831300069625,11.751979674953484,2.999553217318445
1,1.0751385721450595,5.6709594336892435,0.3639187282986111,0.1406558667106917,0.556396484375,0.156494140625,-0.1592746310763889,0.10631423971280156,0.08056640625,-0.375244140625,-0.9785291883680556,0.10277699357939633,-0.778076171875,-1.126220703125,-0.31255301102629374,3.3127975552653957,10.152671755725189,-4.9465648854961835,5.527565733672604,2.5115368963072653,10.65648854961832,0.648854961832061,0.41094147582697194,1.1049136509190554,1.931297709923664,-2.4656488549618323,1.0709021480975944,0.09104817879166818,1.2208405684342452,0.8493874095490213,6.423454317139255,2.7292725514275116,11.751979674953484,2.999553217318445
1,1.1169963219598307,6.185571124367382,0.3723687065972222,0.15073940217379556,0.6083984375,0.156494140625,-0.16002061631944445,0.10650920145764457,0.08056640625,-0.375244140625,-0.9773763020833334,0.10337893387084472,-0.778076171875,-1.126220703125,-0.5055131467345211,3.3978213689247916,10.152671755725189,-4.9465648854961835,5.641645462256149,2.429014593786215,10.65648854961832,0.648854961832061,0.23621713316369794,1.0990042170029983,1.4732824427480915,-2.4656488549618323,1.0741833125298617,0.09161583835848229,1.2208405684342452,0.8493874095490213,6.574864936982953,2.6289645422557015,11.751979674953484,2.999553217318445
1,0.9723968159868656,7.607531867212774,0.3597140842013889,0.14378211642885927,0.6083984375,0.156494140625,-0.15238444010416666,0.10931353885774239,0.08056640625,-0.375244140625,-0.9736056857638888,0.1044446265946212,-0.778076171875,-1.126220703125,-0.45801526717557284,3.3743647838618998,10.152671755725189,-4.9465648854961835,5.671755725190839,2.4455375294714146,10.65648854961832,0.648854961832061,0.07421543681085657,1.184261028794119,1.4732824427480915,-2.4656488549618323,1.0646568083214194,0.09284997013284157,1.2208405684342452,0.8493874095490213,6.598843279237847,2.636726023017139,11.751979674953484,2.999553217318445
1,1.0101692381788698,5.151993169905144,0.3596055772569444,0.143766151365319,0.6083984375,0.156494140625,-0.14241536458333334,0.10870479761123517,0.08056640625,-0.375244140625,-0.9697808159722222,0.10455868947611653,-0.778076171875,-1.126220703125,-0.41560644614079756,3.382200069408926,10.152671755725189,-4.9465648854961835,5.559796437659033,2.4428224618225367,10.65648854961832,0.648854961832061,-0.0016963528413911108,1.2804755250747377,1.4732824427480915,-2.4656488549618323,1.0596542611202688,0.09324636364459454,1.2208405684342452,0.8493874095490213,6.511403697663213,2.6582736347871903,11.751979674953484,2.999553217318445
1,1.2304375054161842,3.447881280057105,0.3648546006944444,0.1490834644627991,0.6083984375,0.156494140625,-0.13859049479166666,0.10616939087204644,0.08056640625,-0.375244140625,-0.9765760633680556,0.10813247639971643,-0.778076171875,-1.126220703125,-0.349872773536896,3.3904588834612372,10.152671755725189,-4.9465648854961835,5.455894826123833,2.5109812476225466,10.65648854961832,0.648854961832061,0.031382527565733565,1.312859323904154,1.5114503816793892,-2.4656488549618323,1.067238227207656,0.10139326245657766,1.2304375054161842,0.8493874095490213,6.423738313332961,2.735056816427967,11.751979674953484,2.999553217318445
1,1.2256985920351702,3.4845718715703633,0.3560791015625,0.1580209396391334,0.6083984375,0.1337890625,-0.12212456597222222,0.08888385739375795,0.08056640625,-0.27587890625,-0.9816487630208334,0.11723892729036169,-0.778076171875,-1.2158203125,-0.32315521628498756,3.4084098946257595,10.152671755725189,-4.9465648854961835,5.2642069550466495,2.986257130246704,10.65648854961832,-2.801526717557252,0.1564885496183205,1.1592184366383655,1.5114503816793892,-2.122137404580153,1.0675081174077072,0.10183169195670845,1.2304375054161842,0.8493874095490213,6.450683794124734,2.70152130512005,11.751979674953484,3.447881280057105
1,1.1148797321460804,2.348441987377756,0.3533935546875,0.16045795083804365,0.6083984375,0.1337890625,-0.13651529947916666,0.0738316530060852,-0.047119140625,-0.27587890625,-0.996826171875,0.11124907877074826,-0.778076171875,-1.2158203125,-0.48600508905852446,3.4087960510757185,10.152671755725189,-4.9465648854961835,4.885920271416455,3.16696385924712,10.65648854961832,-2.801526717557252,0.020780322307039783,1.1896756816531746,1.5114503816793892,-2.122137404580153,1.0822576908853216,0.08644492209129134,1.2304375054161842,0.9629640686624515,6.178513253165164,2.858730341210357,11.751979674953484,2.348441987377756
1,1.0201206476721454,4.36599848571062,0.3532579210069444,0.16063314821505886,0.6083984375,0.1337890625,-0.1359185112847222,0.0742898042556203,-0.047119140625,-0.27587890625,-0.9959445529513888,0.11110906281562297,-0.778076171875,-1.2158203125,-0.48939779474130657,3.408740633162718,10.152671755725189,-4.9465648854961835,4.895250212044106,3.164661236900184,10.65648854961832,-2.801526717557252,0.019083969465648783,1.1882527771846794,1.5114503816793892,-2.122137404580153,1.0813207058757945,0.08705374771798513,1.2304375054161842,0.9629640686624515,6.187518915332809,2.8523922330778744,11.751979674953484,2.348441987377756
1,1.0278434553440239,4.569638058076288,0.3540717230902778,0.15961151976467872,0.6083984375,0.1337890625,-0.1345757378472222,0.07541421479016702,-0.047119140625,-0.27587890625,-0.9973958333333334,0.1111331645889407,-0.778076171875,-1.2158203125,-0.5042408821034778,3.408931268119736,10.152671755725189,-4.9465648854961835,4.907124681933841,3.1624145056546946,10.65648854961832,-2.801526717557252,0.01526717557251901,1.1853609591260394,1.5114503816793892,-2.122137404580153,1.0827794162514146,0.08585077115478819,1.2304375054161842,0.9629640686624515,6.2001232462907,2.8442506344040934,11.751979674953484,2.348441987377756
1,1.0712999119031006,4.730392135402339,0.3435601128472222,0.163034989277016,0.6083984375,0.1337890625,-0.13069661458333334,0.07716602343717396,-0.047119140625,-0.27587890625,-1.0033637152777777,0.11087528420139842,-0.778076171875,-1.2158203125,-0.6878710771840546,3.3253643555788055,10.152671755725189,-4.9465648854961835,4.910941475826972,3.161930777751859,10.65648854961832,-2.801526717557252,-0.013994910941475893,1.1533191055947212,1.5114503816793892,-2.122137404580153,1.0850730351254565,0.08490444885911576,1.2304375054161842,0.9629640686624515,6.165530214811458,2.8589077815764137,11.751979674953484,2.348441987377756
1,1.1049235317042754,6.518431417006732,0.3409695095486111,0.16089077785771164,0.6083984375,0.1337890625,-0.13963487413194445,0.0790258405451425,-0.047119140625,-0.27587890625,-1.0122341579861112,0.10175305226973931,-0.778076171875,-1.2158203125,-0.4499575911789655,3.27761936340029,10.152671755725189,-4.9465648854961835,5.027565733672604,3.176364857121417,10.65648854961832,-2.801526717557252,-0.019932145886344413,1.1481387115728383,1.5114503816793892,-2.122137404580153,1.0929596719611134,0.07930316817592371,1.2304375054161842,0.9660430435380357,6.22083696045613,2.855371948806817,11.751979674953484,2.348441987377756
1,1.0489466935805953,5.331474993336132,0.3394368489583333,0.1595181597656481,0.6083984375,0.1337890625,-0.1343451605902778,0.07238080162880345,-0.047119140625,-0.27587890625,-1.0068495008680556,0.10377912517485138,-0.778076171875,-1.2158203125,-0.47752332485156945,3.304007256899521,10.152671755725189,-4.9465648854961835,5.022052586938083,3.1793200583575407,10.65648854961832,-2.801526717557252,-0.04834605597964381,1.188828855031552,1.5114503816793892,-2.122137404580153,1.0864855531976767,0.07777654268692771,1.2304375054161842,0.9660430435380357,6.244646507314008,2.84550567718027,11.751979674953484,2.348441987377756
1,1.003628258121517,2.124908948576685,0.3434922960069444,0.1615546860102955,0.6083984375,0.1337890625,-0.14076063368055555,0.06924451271434542,-0.050048828125,-0.27587890625,-0.9931776258680556,0.103337361037389,-0.778076171875,-1.2158203125,-0.2171331636980495,3.1100843184840903,10.152671755725189,-4.473282442748092,4.544105173876166,2.9184132122401047,9.557251908396944,-2.801526717557252,-0.00593723494486857,1.1935927658219172,1.5114503816793892,-2.122137404580153,1.0761377962349548,0.07556927487232147,1.2304375054161842,0.9660430435380357,5.709809244737519,2.6473065810618888,11.641213865596375,2.124908948576685
1,1.1212517763206675,3.602778486080673,0.3369818793402778,0.1564165642488239,0.6083984375,0.1337890625,-0.14229329427083334,0.07194846074855714,-0.050048828125,-0.27587890625,-1.0061306423611112,0.08830881354264483,-0.880126953125,-1.2158203125,0.22349448685326515,3.0324885547043503,10.152671755725189,-3.6870229007633593,4.003392705682781,2.8461792088981355,9.557251908396944,-2.801526717557252,0.020356234096692065,1.2107502711378255,1.5114503816793892,-2.122137404580153,1.0847605036117676,0.07098394902372691,1.2304375054161842,0.9723968159868656,5.325719947768643,2.3987852787309643,11.641213865596375,2.124908948576685
1,1.27802030045918,9.51838914682272,0.3444959852430556,0.16371381602718987,0.6083984375,0.1337890625,-0.15370008680555555,0.08352889227571705,-0.050048828125,-0.3251953125,-1.0095757378472223,0.09096972979739021,-0.880126953125,-1.2158203125,-0.5988125530110265,2.0191961778340457,3.458015267175572,-4.648854961832061,4.107294317217981,2.939154024674833,9.557251908396944,-2.801526717557252,0.15860899067005932,1.4694736511087998,3.7022900763358777,-2.122137404580153,1.0929823666309435,0.08392636454322655,1.27802030045918,0.9723968159868656,5.207785241170108,2.1041074774741904,9.629755107955418,2.124908948576685
